gender,age,age_o,race,race_o,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_parter,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,like,decision
0,3,14,0,0,1,44,27,178,14.0,16.0,10.0,29.0,0.0,16.0,4.0,21.0,39.0,10.0,13.0,16.0,18,37,24,28,37,24.0,34.0,34.0,29.0,29.0,34.0,5,5,11,44,33,27,29,24,33,37,44,9,49,9,9,9,14,25.0,22,34.0,0
0,3,6,0,0,1,44,27,178,10.0,20.0,19.0,14.0,13.0,16.0,4.0,21.0,39.0,10.0,13.0,16.0,18,37,24,28,37,29.0,29.0,34.0,29.0,29.0,29.0,5,5,11,44,33,27,29,24,33,37,44,9,49,9,9,9,14,35.0,22,32.0,1
0,3,11,0,1,0,44,27,178,17.0,8.0,19.0,14.0,13.0,16.0,4.0,21.0,39.0,10.0,13.0,16.0,18,37,24,28,37,29.0,29.0,34.0,39.0,39.0,34.0,5,5,11,44,33,27,29,24,33,37,44,9,49,9,9,9,14,25.0,22,34.0,1
0,8,14,2,0,0,9,5,192,14.0,16.0,10.0,29.0,0.0,16.0,10.0,21.0,14.0,14.0,20.0,24.0,31,43,31,35,24,24.0,39.0,39.0,29.0,39.0,24.0,33,16,33,33,27,11,24,21,38,33,44,33,49,27,38,38,19,26.0,22,34.0,0
0,8,6,2,0,0,9,5,192,10.0,20.0,19.0,14.0,13.0,16.0,10.0,21.0,14.0,14.0,20.0,24.0,31,43,31,35,24,29.0,34.0,39.0,34.0,44.0,34.0,33,16,33,33,27,11,24,21,38,33,44,33,49,27,38,38,19,40.0,22,34.0,0
0,8,4,2,2,1,9,5,192,14.0,12.0,24.0,24.0,6.0,0.0,10.0,21.0,14.0,14.0,20.0,24.0,31,43,31,35,24,34.0,39.0,39.0,39.0,29.0,29.0,33,16,33,33,27,11,24,21,38,33,44,33,49,27,38,38,19,34.0,22,34.0,0
0,8,11,2,1,0,9,5,192,17.0,8.0,19.0,14.0,13.0,16.0,10.0,21.0,14.0,14.0,20.0,24.0,31,43,31,35,24,44.0,39.0,44.0,39.0,9.0,34.0,33,16,33,33,27,11,24,21,38,33,44,33,49,27,38,38,19,33.0,22,39.0,0
0,6,14,2,0,0,10,16,192,14.0,16.0,10.0,29.0,0.0,16.0,10.0,21.0,19.0,14.0,20.0,16.0,31,37,37,35,37,10.0,24.0,24.0,14.0,24.0,10.0,44,16,44,33,33,16,29,17,33,16,11,44,43,27,16,22,4,22.0,33,10.0,0
0,6,6,2,0,0,10,16,192,10.0,20.0,19.0,14.0,13.0,16.0,10.0,21.0,19.0,14.0,20.0,16.0,31,37,37,35,37,10.0,24.0,24.0,14.0,34.0,14.0,44,16,44,33,33,16,29,17,33,16,11,44,43,27,16,22,4,25.0,33,14.0,0
0,6,4,2,2,1,10,16,192,14.0,12.0,24.0,24.0,6.0,0.0,10.0,21.0,19.0,14.0,20.0,16.0,31,37,37,35,37,29.0,24.0,24.0,34.0,29.0,14.0,44,16,44,33,33,16,29,17,33,16,11,44,43,27,16,22,4,32.0,33,19.0,0
0,6,11,2,1,0,10,16,192,17.0,8.0,19.0,14.0,13.0,16.0,10.0,21.0,19.0,14.0,20.0,16.0,31,37,37,35,37,34.0,29.0,29.0,34.0,29.0,29.0,44,16,44,33,33,16,29,17,33,16,11,44,43,27,16,22,4,29.0,33,39.0,0
0,4,6,3,0,0,4,22,197,10.0,20.0,19.0,14.0,13.0,16.0,8.0,10.0,17.0,19.0,34.0,16.0,24,24,31,28,31,4.0,19.0,29.0,10.0,29.0,4.0,33,27,38,38,33,27,39,24,38,29,22,22,18,22,33,33,39,21.0,22,10.0,0
0,4,4,3,2,0,4,22,197,14.0,12.0,24.0,24.0,6.0,0.0,8.0,10.0,17.0,19.0,34.0,16.0,24,24,31,28,31,19.0,29.0,19.0,24.0,29.0,34.0,33,27,38,38,33,27,39,24,38,29,22,22,18,22,33,33,39,13.0,22,14.0,0
0,4,11,3,1,0,4,22,197,17.0,8.0,19.0,14.0,13.0,16.0,8.0,10.0,17.0,19.0,34.0,16.0,24,24,31,28,31,29.0,24.0,29.0,34.0,39.0,19.0,33,27,38,38,33,27,39,24,38,29,22,22,18,22,33,33,39,17.0,22,19.0,1
0,4,12,2,2,1,19,22,192,19.0,16.0,19.0,19.0,0.0,0.0,10.0,23.0,17.0,14.0,20.0,16.0,24,43,37,28,37,29.0,34.0,29.0,19.0,29.0,24.0,38,44,33,33,33,27,10,7,33,24,33,22,31,27,38,44,24,19.0,33,29.0,0
0,6,14,2,0,0,10,16,121,14.0,16.0,10.0,29.0,0.0,16.0,4.0,21.0,19.0,19.0,27.0,16.0,31,37,43,35,37,39.0,44.0,39.0,24.0,44.0,24.0,22,27,38,33,16,16,10,3,33,29,22,33,31,33,44,27,19,11.0,11,39.0,0
0,6,6,2,0,0,10,16,121,10.0,20.0,19.0,14.0,13.0,16.0,4.0,21.0,19.0,19.0,27.0,16.0,31,37,43,35,37,29.0,34.0,39.0,34.0,39.0,34.0,22,27,38,33,16,16,10,3,33,29,22,33,31,33,44,27,19,37.0,11,39.0,0
0,6,4,2,2,1,10,16,121,14.0,12.0,24.0,24.0,6.0,0.0,4.0,21.0,19.0,19.0,27.0,16.0,31,37,43,35,37,34.0,34.0,24.0,34.0,24.0,34.0,22,27,38,33,16,16,10,3,33,29,22,33,31,33,44,27,19,35.0,11,39.0,0
0,6,8,2,0,0,10,16,121,10.0,16.0,19.0,19.0,6.0,24.0,4.0,21.0,19.0,19.0,27.0,16.0,31,37,43,35,37,39.0,34.0,34.0,34.0,34.0,34.0,22,27,38,33,16,16,10,3,33,29,22,33,31,33,44,27,19,28.0,11,44.0,1
0,6,11,2,1,0,10,16,121,17.0,8.0,19.0,14.0,13.0,16.0,4.0,21.0,19.0,19.0,27.0,16.0,31,37,43,35,37,34.0,34.0,39.0,39.0,34.0,34.0,22,27,38,33,16,16,10,3,33,29,22,33,31,33,44,27,19,38.0,11,39.0,1
0,7,6,2,0,0,19,38,121,10.0,20.0,19.0,14.0,13.0,16.0,17.0,10.0,19.0,19.0,13.0,8.0,37,37,43,35,43,19.0,24.0,29.0,24.0,29.0,19.0,11,11,33,9,33,33,34,7,27,20,38,38,37,27,33,9,29,37.0,22,24.0,0
0,7,4,2,2,1,19,38,121,14.0,12.0,24.0,24.0,6.0,0.0,17.0,10.0,19.0,19.0,13.0,8.0,37,37,43,35,43,39.0,44.0,39.0,39.0,39.0,39.0,11,11,33,9,33,33,34,7,27,20,38,38,37,27,33,9,29,38.0,22,39.0,1
0,7,8,2,0,0,19,38,121,10.0,16.0,19.0,19.0,6.0,24.0,17.0,10.0,19.0,19.0,13.0,8.0,37,37,43,35,43,34.0,39.0,39.0,29.0,34.0,24.0,11,11,33,9,33,33,34,7,27,20,38,38,37,27,33,9,29,7.0,22,34.0,1
0,7,11,2,1,0,19,38,121,17.0,8.0,19.0,14.0,13.0,16.0,17.0,10.0,19.0,19.0,13.0,8.0,37,37,43,35,43,44.0,34.0,39.0,44.0,39.0,39.0,11,11,33,9,33,33,34,7,27,20,38,38,37,27,33,9,29,22.0,22,44.0,1
0,11,11,0,1,0,4,0,178,17.0,8.0,19.0,14.0,13.0,16.0,24.0,0.0,49.0,0.0,0.0,0.0,31,18,43,42,31,34.0,39.0,39.0,44.0,39.0,19.0,16,0,22,44,22,22,4,7,16,33,27,27,31,22,38,9,44,27.0,11,29.0,0
0,14,14,2,0,0,19,38,68,14.0,16.0,10.0,29.0,0.0,16.0,14.0,21.0,29.0,10.0,0.0,16.0,24,37,24,35,37,10.0,29.0,34.0,19.0,29.0,10.0,16,27,9,33,38,27,29,28,27,37,9,38,37,27,27,33,44,35.0,16,24.0,0
0,14,4,2,2,1,19,38,68,14.0,12.0,24.0,24.0,6.0,0.0,14.0,21.0,29.0,10.0,0.0,16.0,24,37,24,35,37,39.0,34.0,29.0,29.0,34.0,39.0,16,27,9,33,38,27,29,28,27,37,9,38,37,27,27,33,44,29.0,16,34.0,1
0,3,11,0,1,0,10,5,6,17.0,8.0,19.0,14.0,13.0,16.0,14.0,5.0,29.0,14.0,20.0,8.0,31,31,31,28,37,19.0,19.0,29.0,29.0,34.0,19.0,33,27,27,33,16,16,24,14,33,24,27,44,49,33,33,33,34,43.0,27,24.0,0
0,3,12,0,2,0,10,5,6,19.0,16.0,19.0,19.0,0.0,0.0,14.0,5.0,29.0,14.0,20.0,8.0,31,31,31,28,37,19.0,29.0,29.0,24.0,34.0,14.0,33,27,27,33,16,16,24,14,33,24,27,44,49,33,33,33,34,28.0,27,24.0,0
0,3,6,0,1,0,10,5,6,10.0,20.0,24.0,10.0,13.0,16.0,14.0,5.0,29.0,14.0,20.0,8.0,31,31,31,28,37,19.0,19.0,24.0,29.0,29.0,24.0,33,27,27,33,16,16,24,14,33,24,27,44,49,33,33,33,34,38.0,27,24.0,0
0,8,14,2,0,0,44,33,140,14.0,16.0,10.0,29.0,0.0,16.0,10.0,24.0,22.0,21.0,9.0,8.0,37,43,43,42,31,24.0,44.0,39.0,29.0,34.0,29.0,44,33,44,38,38,38,24,21,44,24,44,38,37,33,33,38,14,16.0,33,29.0,0
0,8,7,2,2,1,44,33,140,10.0,10.0,20.0,20.0,17.0,20.0,10.0,24.0,22.0,21.0,9.0,8.0,37,43,43,42,31,24.0,39.0,34.0,34.0,34.0,24.0,44,33,44,38,38,38,24,21,44,24,44,38,37,33,33,38,14,21.0,33,29.0,0
0,8,11,2,1,0,44,33,140,17.0,8.0,19.0,14.0,13.0,16.0,10.0,24.0,22.0,21.0,9.0,8.0,37,43,43,42,31,29.0,39.0,39.0,9.0,39.0,44.0,44,33,44,38,38,38,24,21,44,24,44,38,37,33,33,38,14,31.0,33,39.0,1
0,9,14,2,0,0,34,38,199,14.0,16.0,10.0,29.0,0.0,16.0,10.0,26.0,19.0,14.0,20.0,8.0,37,31,37,35,24,4.0,10.0,10.0,4.0,39.0,10.0,27,0,16,27,33,33,34,3,11,33,0,44,24,27,33,22,4,12.0,27,10.0,0
0,9,6,2,0,0,34,38,199,10.0,20.0,19.0,14.0,13.0,16.0,10.0,26.0,19.0,14.0,20.0,8.0,37,31,37,35,24,10.0,10.0,19.0,4.0,24.0,4.0,27,0,16,27,33,33,34,3,11,33,0,44,24,27,33,22,4,32.0,27,10.0,0
0,9,7,2,2,1,34,38,199,10.0,10.0,20.0,20.0,17.0,20.0,10.0,26.0,19.0,14.0,20.0,8.0,37,31,37,35,24,4.0,4.0,4.0,4.0,4.0,4.0,27,0,16,27,33,33,34,3,11,33,0,44,24,27,33,22,4,37.0,27,4.0,0
0,9,11,2,1,0,34,38,199,17.0,8.0,19.0,14.0,13.0,16.0,10.0,26.0,19.0,14.0,20.0,8.0,37,31,37,35,24,24.0,19.0,39.0,24.0,39.0,14.0,27,0,16,27,33,33,34,3,11,33,0,44,24,27,33,22,4,23.0,27,24.0,0
0,11,14,2,0,0,24,38,170,14.0,16.0,10.0,29.0,0.0,16.0,4.0,10.0,29.0,24.0,13.0,24.0,31,37,31,42,18,10.0,24.0,29.0,14.0,19.0,14.0,27,16,27,9,44,38,34,21,33,16,27,9,31,38,33,16,44,19.0,33,14.0,0
0,11,6,2,0,0,24,38,170,10.0,20.0,19.0,14.0,13.0,16.0,4.0,10.0,29.0,24.0,13.0,24.0,31,37,31,42,18,19.0,19.0,29.0,34.0,24.0,19.0,27,16,27,9,44,38,34,21,33,16,27,9,31,38,33,16,44,25.0,33,19.0,1
0,11,14,2,2,1,24,38,170,10.0,16.0,24.0,24.0,6.0,8.0,4.0,10.0,29.0,24.0,13.0,24.0,31,37,31,42,18,14.0,24.0,34.0,29.0,29.0,29.0,27,16,27,9,44,38,34,21,33,16,27,9,31,38,33,16,44,33.0,33,24.0,0
0,11,11,2,1,0,24,38,170,17.0,8.0,19.0,14.0,13.0,16.0,4.0,10.0,29.0,24.0,13.0,24.0,31,37,31,42,18,29.0,14.0,29.0,39.0,19.0,19.0,27,16,27,9,44,38,34,21,33,16,27,9,31,38,33,16,44,24.0,33,24.0,1
0,11,6,2,1,0,24,38,170,10.0,20.0,24.0,10.0,13.0,16.0,4.0,10.0,29.0,24.0,13.0,24.0,31,37,31,42,18,24.0,34.0,29.0,34.0,19.0,24.0,27,16,27,9,44,38,34,21,33,16,27,9,31,38,33,16,44,16.0,33,19.0,1
0,6,14,1,0,0,39,0,121,14.0,16.0,10.0,29.0,0.0,16.0,24.0,10.0,19.0,10.0,13.0,0.0,37,0,31,35,37,4.0,4.0,9.0,4.0,9.0,4.0,33,5,33,9,5,5,34,14,33,4,38,38,49,9,9,9,10,18.0,5,4.0,0
0,6,6,1,0,0,39,0,121,10.0,20.0,19.0,14.0,13.0,16.0,24.0,10.0,19.0,10.0,13.0,0.0,37,0,31,35,37,39.0,39.0,9.0,34.0,34.0,34.0,33,5,33,9,5,5,34,14,33,4,38,38,49,9,9,9,10,27.0,5,39.0,0
0,6,4,1,2,0,39,0,121,14.0,12.0,24.0,24.0,6.0,0.0,24.0,10.0,19.0,10.0,13.0,0.0,37,0,31,35,37,39.0,29.0,24.0,39.0,24.0,14.0,33,5,33,9,5,5,34,14,33,4,38,38,49,9,9,9,10,34.0,5,39.0,1
0,6,11,1,1,1,39,0,121,17.0,8.0,19.0,14.0,13.0,16.0,24.0,10.0,19.0,10.0,13.0,0.0,37,0,31,35,37,39.0,39.0,39.0,44.0,44.0,34.0,33,5,33,9,5,5,34,14,33,4,38,38,49,9,9,9,10,35.0,5,34.0,1
1,8,11,0,2,0,44,27,168,4.0,16.0,19.0,14.0,27.0,24.0,12.0,21.0,24.0,19.0,13.0,0.0,6,49,37,42,18,24.0,9.0,44.0,44.0,39.0,24.0,16,44,11,33,33,38,24,24,44,24,22,22,37,38,9,16,10,14.0,11,10.0,0
1,8,4,0,3,0,44,27,168,8.0,8.0,17.0,19.0,34.0,16.0,12.0,21.0,24.0,19.0,13.0,0.0,6,49,37,42,18,44.0,39.0,29.0,39.0,34.0,24.0,16,44,11,33,33,38,24,24,44,24,22,22,37,38,9,16,10,20.0,11,24.0,0
1,8,4,0,2,0,44,27,168,10.0,18.0,17.0,14.0,20.0,16.0,12.0,21.0,24.0,19.0,13.0,0.0,6,49,37,42,18,24.0,29.0,14.0,19.0,14.0,14.0,16,44,11,33,33,38,24,24,44,24,22,22,37,38,9,16,10,27.0,11,4.0,0
1,8,11,0,0,1,44,27,168,24.0,0.0,49.0,0.0,0.0,0.0,12.0,21.0,24.0,19.0,13.0,0.0,6,49,37,42,18,39.0,9.0,9.0,34.0,39.0,19.0,16,44,11,33,33,38,24,24,44,24,22,22,37,38,9,16,10,22.0,11,24.0,0
1,8,3,0,0,1,44,27,168,14.0,4.0,29.0,14.0,20.0,8.0,12.0,21.0,24.0,19.0,13.0,0.0,6,49,37,42,18,39.0,34.0,29.0,39.0,29.0,19.0,16,44,11,33,33,38,24,24,44,24,22,22,37,38,9,16,10,24.0,11,24.0,0
1,6,11,0,2,0,4,27,146,4.0,16.0,19.0,14.0,27.0,24.0,10.0,26.0,19.0,14.0,13.0,16.0,24,43,24,35,12,34.0,29.0,34.0,44.0,39.0,10.0,0,0,33,22,11,11,14,3,0,33,38,22,31,5,22,5,4,26.0,27,14.0,0
1,6,11,0,0,1,4,27,146,24.0,0.0,49.0,0.0,0.0,0.0,10.0,26.0,19.0,14.0,13.0,16.0,24,43,24,35,12,24.0,44.0,9.0,39.0,9.0,19.0,0,0,33,22,11,11,14,3,0,33,38,22,31,5,22,5,4,39.0,27,24.0,0
1,6,7,0,3,0,4,27,146,10.0,16.0,19.0,14.0,20.0,16.0,10.0,26.0,19.0,14.0,13.0,16.0,24,43,24,35,12,19.0,44.0,39.0,29.0,29.0,24.0,0,0,33,22,11,11,14,3,0,33,38,22,31,5,22,5,4,38.0,27,29.0,0
1,7,11,2,2,1,4,0,58,4.0,16.0,19.0,14.0,27.0,24.0,12.0,37.0,29.0,10.0,0.0,0.0,6,37,6,28,0,24.0,24.0,29.0,19.0,34.0,10.0,38,44,27,22,33,33,10,17,22,33,27,33,12,27,22,5,4,14.0,11,24.0,0
1,7,4,2,2,1,4,0,58,10.0,18.0,17.0,14.0,20.0,16.0,12.0,37.0,29.0,10.0,0.0,0.0,6,37,6,28,0,19.0,19.0,24.0,19.0,29.0,24.0,38,44,27,22,33,33,10,17,22,33,27,33,12,27,22,5,4,32.0,11,24.0,0
1,7,3,2,0,0,4,0,58,14.0,4.0,29.0,14.0,20.0,8.0,12.0,37.0,29.0,10.0,0.0,0.0,6,37,6,28,0,29.0,24.0,24.0,29.0,34.0,10.0,38,44,27,22,33,33,10,17,22,33,27,33,12,27,22,5,4,21.0,11,29.0,0
1,7,11,2,2,1,14,11,178,4.0,16.0,19.0,14.0,27.0,24.0,10.0,13.0,20.0,20.0,17.0,20.0,31,43,37,42,43,24.0,34.0,39.0,34.0,39.0,39.0,44,0,38,33,38,38,9,21,33,29,0,33,6,38,0,27,39,39.0,33,39.0,1
1,12,11,2,2,1,29,27,82,4.0,16.0,19.0,14.0,27.0,24.0,12.0,15.0,24.0,14.0,0.0,33.0,31,37,24,35,31,29.0,29.0,29.0,29.0,24.0,24.0,44,33,11,27,38,27,29,24,27,20,33,27,31,27,27,27,14,18.0,33,24.0,1
1,9,11,2,2,1,10,11,81,4.0,16.0,19.0,14.0,27.0,24.0,10.0,37.0,19.0,10.0,13.0,8.0,31,37,18,28,31,34.0,39.0,39.0,39.0,34.0,44.0,9,33,22,27,33,33,39,10,33,24,16,16,24,22,27,5,34,30.0,33,39.0,0
1,9,4,2,2,1,10,11,81,10.0,18.0,17.0,14.0,20.0,16.0,10.0,37.0,19.0,10.0,13.0,8.0,31,37,18,28,31,29.0,34.0,29.0,39.0,34.0,34.0,9,33,22,27,33,33,39,10,33,24,16,16,24,22,27,5,34,26.0,33,34.0,0
1,9,11,2,0,0,10,11,81,24.0,0.0,49.0,0.0,0.0,0.0,10.0,37.0,19.0,10.0,13.0,8.0,31,37,18,28,31,39.0,44.0,39.0,34.0,9.0,34.0,9,33,22,27,33,33,39,10,33,24,16,16,24,22,27,5,34,14.0,33,39.0,1
1,9,3,2,0,0,10,11,81,14.0,4.0,29.0,14.0,20.0,8.0,10.0,37.0,19.0,10.0,13.0,8.0,31,37,18,28,31,34.0,34.0,34.0,44.0,39.0,34.0,9,33,22,27,33,33,39,10,33,24,16,16,24,22,27,5,34,21.0,33,39.0,1
1,9,7,2,3,0,10,11,81,10.0,16.0,19.0,14.0,20.0,16.0,10.0,37.0,19.0,10.0,13.0,8.0,31,37,18,28,31,29.0,39.0,34.0,44.0,34.0,29.0,9,33,22,27,33,33,39,10,33,24,16,16,24,22,27,5,34,18.0,33,39.0,0
1,14,4,2,2,1,10,5,83,10.0,18.0,17.0,14.0,20.0,16.0,10.0,21.0,24.0,24.0,6.0,8.0,37,31,43,42,6,24.0,29.0,24.0,29.0,34.0,10.0,27,33,5,38,33,27,14,24,16,24,16,22,37,38,33,5,4,25.0,38,29.0,0
1,8,11,0,2,0,4,11,139,4.0,16.0,19.0,14.0,27.0,24.0,10.0,21.0,19.0,19.0,6.0,24.0,31,49,49,49,37,34.0,34.0,29.0,24.0,29.0,34.0,9,33,22,33,27,33,10,28,33,33,22,22,24,22,38,5,34,22.0,27,34.0,1
1,8,4,0,3,0,4,11,139,8.0,8.0,17.0,19.0,34.0,16.0,10.0,21.0,19.0,19.0,6.0,24.0,31,49,49,49,37,39.0,39.0,34.0,34.0,34.0,0.0,9,33,22,33,27,33,10,28,33,33,22,22,24,22,38,5,34,27.0,27,34.0,1
1,8,7,0,3,0,4,11,139,10.0,16.0,19.0,14.0,20.0,16.0,10.0,21.0,19.0,19.0,6.0,24.0,31,49,49,49,37,34.0,39.0,34.0,39.0,19.0,24.0,9,33,22,33,27,33,10,28,33,33,22,22,24,22,38,5,34,14.0,27,34.0,0
1,6,11,2,2,1,24,9,121,4.0,16.0,19.0,14.0,27.0,24.0,12.0,10.0,34.0,14.0,0.0,24.0,24,37,0,49,0,34.0,24.0,34.0,29.0,29.0,29.0,27,27,33,11,16,11,29,17,16,16,33,0,24,0,5,5,4,21.0,11,29.0,1
1,6,7,2,3,0,24,9,121,10.0,16.0,19.0,14.0,20.0,16.0,12.0,10.0,34.0,14.0,0.0,24.0,24,37,0,49,0,4.0,39.0,39.0,39.0,39.0,44.0,27,27,33,11,16,11,29,17,16,16,33,0,24,0,5,5,4,10.0,11,44.0,0
1,3,11,2,2,1,9,44,121,4.0,16.0,19.0,14.0,27.0,24.0,7.0,21.0,14.0,29.0,6.0,24.0,18,37,24,35,31,34.0,34.0,44.0,24.0,29.0,10.0,38,22,11,27,11,16,14,10,11,8,33,16,24,11,22,16,10,23.0,22,19.0,0
1,3,11,2,2,1,9,44,121,4.0,8.0,29.0,24.0,13.0,24.0,7.0,21.0,14.0,29.0,6.0,24.0,18,37,24,35,31,24.0,34.0,29.0,34.0,29.0,24.0,38,22,11,27,11,16,14,10,11,8,33,16,24,11,22,16,10,22.0,22,29.0,1
1,3,7,2,3,0,9,44,121,10.0,16.0,19.0,14.0,20.0,16.0,7.0,21.0,14.0,29.0,6.0,24.0,18,37,24,35,31,19.0,29.0,29.0,29.0,34.0,24.0,38,22,11,27,11,16,14,10,11,8,33,16,24,11,22,16,10,24.0,22,24.0,0
1,12,3,2,0,0,10,5,148,4.0,16.0,39.0,10.0,13.0,16.0,19.0,15.0,19.0,10.0,6.0,16.0,37,43,37,35,37,34.0,39.0,39.0,34.0,39.0,29.0,38,16,11,9,44,38,39,14,16,33,22,33,43,44,44,33,14,37.0,27,34.0,1
1,12,11,2,2,1,10,5,148,4.0,16.0,19.0,14.0,27.0,24.0,19.0,15.0,19.0,10.0,6.0,16.0,37,43,37,35,37,39.0,39.0,39.0,39.0,34.0,34.0,38,16,11,9,44,38,39,14,16,33,22,33,43,44,44,33,14,37.0,27,34.0,0
1,12,4,2,2,1,10,5,148,10.0,18.0,17.0,14.0,20.0,16.0,19.0,15.0,19.0,10.0,6.0,16.0,37,43,37,35,37,29.0,39.0,39.0,34.0,34.0,29.0,38,16,11,9,44,38,39,14,16,33,22,33,43,44,44,33,14,25.0,27,34.0,0
1,12,7,2,3,0,10,5,148,10.0,16.0,19.0,14.0,20.0,16.0,19.0,15.0,19.0,10.0,6.0,16.0,37,43,37,35,37,24.0,39.0,39.0,34.0,44.0,29.0,38,16,11,9,44,38,39,14,16,33,22,33,43,44,44,33,14,44.0,27,29.0,0
1,12,11,2,2,1,4,0,142,4.0,16.0,19.0,14.0,27.0,24.0,19.0,21.0,19.0,19.0,0.0,0.0,37,43,37,35,37,39.0,34.0,39.0,34.0,34.0,39.0,22,5,5,38,33,38,39,3,11,24,0,38,24,44,44,0,14,37.0,33,34.0,1
1,12,7,2,3,0,4,0,142,10.0,16.0,19.0,14.0,20.0,16.0,19.0,21.0,19.0,19.0,0.0,0.0,37,43,37,35,37,14.0,39.0,34.0,39.0,34.0,24.0,22,5,5,38,33,38,39,3,11,24,0,38,24,44,44,0,14,39.0,33,29.0,0
1,6,11,1,2,0,4,0,121,4.0,16.0,19.0,14.0,27.0,24.0,10.0,26.0,24.0,10.0,13.0,16.0,24,49,49,42,49,39.0,44.0,44.0,39.0,39.0,29.0,9,38,16,22,22,16,4,21,9,33,33,22,49,33,9,22,4,17.0,33,39.0,1
1,6,7,1,3,0,4,0,121,10.0,16.0,19.0,14.0,20.0,16.0,10.0,26.0,24.0,10.0,13.0,16.0,24,49,49,42,49,24.0,44.0,9.0,44.0,9.0,44.0,9,38,16,22,22,16,4,21,9,33,33,22,49,33,9,22,4,21.0,33,39.0,0
0,6,11,2,1,0,9,44,192,10.0,14.0,21.0,19.0,11.0,21.0,8.0,19.0,17.0,14.0,23.0,24.0,49,49,43,35,18,14.0,34.0,24.0,14.0,24.0,10.0,5,0,9,9,22,22,10,3,33,20,38,38,31,27,44,9,19,36.0,11,10.0,0
0,6,12,2,2,1,9,44,192,24.0,8.0,29.0,10.0,0.0,0.0,8.0,19.0,17.0,14.0,23.0,24.0,49,49,43,35,18,24.0,9.0,39.0,24.0,39.0,29.0,5,0,9,9,22,22,10,3,33,20,38,38,31,27,44,9,19,22.0,11,29.0,1
0,4,12,2,2,1,9,9,192,24.0,8.0,29.0,10.0,0.0,0.0,4.0,21.0,19.0,19.0,20.0,24.0,24,49,49,42,49,44.0,39.0,34.0,39.0,44.0,44.0,16,16,22,44,44,44,44,3,22,33,44,44,43,44,44,44,44,14.0,44,44.0,0
0,12,13,2,3,0,4,22,92,6.0,14.0,10.0,10.0,9.0,22.0,7.0,15.0,19.0,14.0,20.0,33.0,31,49,31,49,31,24.0,39.0,34.0,39.0,39.0,14.0,0,0,22,9,9,9,24,3,22,37,27,9,49,38,9,38,34,35.0,22,24.0,0
0,9,12,3,2,0,4,0,121,24.0,8.0,29.0,10.0,0.0,0.0,14.0,10.0,19.0,19.0,13.0,16.0,43,43,43,42,43,39.0,39.0,39.0,39.0,39.0,39.0,38,22,33,38,27,27,34,24,33,24,11,5,43,33,44,44,10,32.0,22,39.0,1
0,9,3,3,2,0,4,0,121,29.0,12.0,0.0,14.0,0.0,16.0,14.0,10.0,19.0,19.0,13.0,16.0,43,43,43,42,43,34.0,39.0,39.0,34.0,39.0,39.0,38,22,33,38,27,27,34,24,33,24,11,5,43,33,44,44,10,27.0,22,39.0,0
0,9,4,3,2,0,4,0,121,10.0,16.0,18.0,19.0,13.0,16.0,14.0,10.0,19.0,19.0,13.0,16.0,43,43,43,42,43,34.0,34.0,29.0,29.0,34.0,34.0,38,22,33,38,27,27,34,24,33,24,11,5,43,33,44,44,10,33.0,22,34.0,0
0,7,13,0,3,0,4,11,121,6.0,14.0,10.0,10.0,9.0,22.0,2.0,15.0,44.0,24.0,0.0,16.0,24,37,43,35,31,10.0,34.0,34.0,24.0,19.0,10.0,22,11,38,27,44,38,24,3,5,37,0,38,43,16,22,27,10,28.0,27,29.0,1
0,7,4,0,4,0,4,11,121,11.0,13.0,22.0,22.0,7.0,18.0,2.0,15.0,44.0,24.0,0.0,16.0,24,37,43,35,31,34.0,34.0,34.0,24.0,24.0,24.0,22,11,38,27,44,38,24,3,5,37,0,38,43,16,22,27,10,24.0,27,34.0,1
0,7,11,0,1,0,4,11,121,10.0,14.0,21.0,19.0,11.0,21.0,2.0,15.0,44.0,24.0,0.0,16.0,24,37,43,35,31,34.0,34.0,39.0,24.0,24.0,24.0,22,11,38,27,44,38,24,3,5,37,0,38,43,16,22,27,10,35.0,27,29.0,1
0,7,12,0,2,0,4,11,121,24.0,8.0,29.0,10.0,0.0,0.0,2.0,15.0,44.0,24.0,0.0,16.0,24,37,43,35,31,29.0,34.0,39.0,24.0,29.0,24.0,22,11,38,27,44,38,24,3,5,37,0,38,43,16,22,27,10,24.0,27,29.0,1
0,7,9,0,2,0,4,11,121,12.0,8.0,19.0,19.0,20.0,16.0,2.0,15.0,44.0,24.0,0.0,16.0,24,37,43,35,31,29.0,29.0,44.0,39.0,39.0,24.0,22,11,38,27,44,38,24,3,5,37,0,38,43,16,22,27,10,41.0,27,39.0,1
